,Node_1,Node_2,Node_3,Node_4,Node_Nr
3158,91517,91379,91607,91817,900547
3159,91607,91367,91673,91817,900548
3160,91346,91690,91818,91632,900549
3161,91690,91353,91594,91818,900550
3162,91594,91356,91706,91818,900551
3163,91706,91352,91632,91818,900552
3164,91369,91670,91819,91756,900553
3165,91670,91374,91566,91819,900554
3166,91566,91371,91573,91819,900555
3167,91573,91370,91756,91819,900556
3168,91289,91473,91820,91723,900557
3169,34032,91492,91820,91473,900558
3170,91290,91723,91820,91492,900559
3171,91300,91597,91822,91821,900560
3172,91291,91780,91822,91597,900561
3173,88202,91821,91822,91780,900562
3174,91316,91810,91823,91688,900563
3175,91317,91693,91823,91810,900564
3176,88763,91688,91823,91693,900565
3177,91305,91758,91824,91662,900566
3178,91304,91796,91824,91758,900567
3179,91326,91662,91824,91796,900568
3180,91328,91496,91825,91815,900569
3181,91329,91753,91825,91496,900570
3182,91309,91815,91825,91753,900571
3183,91336,91719,91826,91750,900572
3184,91337,91738,91826,91719,900573
3185,88686,91750,91826,91738,900574
3186,91337,91721,91827,91739,900575
3187,91338,91550,91827,91721,900576
3188,34024,91739,91827,91550,900577
3189,91339,91788,91828,91802,900578
3190,89031,91506,91828,91788,900579
3191,91331,91802,91828,91506,900580
3192,89037,89036,91829,91449,900581
3193,89035,91458,91829,89036,900582
3194,91349,91449,91829,91458,900583
3195,88202,91493,91830,91821,900584
3196,91349,91457,91830,91493,900585
3197,91300,91821,91830,91457,900586
3198,91299,91761,91832,91682,900587
3199,91300,91831,91832,91761,900588
3200,91351,91682,91832,91831,900589
3201,91350,91502,91833,91456,900590
3202,91351,91831,91833,91502,900591
3203,91300,91456,91833,91831,900592
3204,91348,91503,91834,91527,900593
3205,91350,91804,91834,91503,900594
3206,88302,91527,91834,91804,900595
3207,89033,91787,91835,89034,900596
3208,91293,91805,91835,91787,900597
3209,89035,89034,91835,91805,900598
3210,91340,91798,91836,91705,900599
3211,88303,91633,91836,91798,900600
3212,91352,91705,91836,91633,900601
3213,91331,91505,91837,91772,900602
3214,91332,91700,91837,91505,900603
3215,91357,91772,91837,91700,900604
3216,91332,91489,91838,91701,900605
3217,91333,91431,91838,91489,900606
3218,91358,91701,91838,91431,900607
3219,91333,91512,91839,91433,900608
3220,91334,91715,91839,91512,900609
3221,91344,91433,91839,91715,900610
3222,3403,91474,91840,88724,900611
3223,91289,91725,91840,91474,900612
3224,88725,88724,91840,91725,900613
3225,88203,91794,91841,91615,900614
3226,91359,91553,91841,91794,900615
3227,91292,91615,91841,91553,900616
3228,91377,91407,91842,91675,900617
3229,91378,91671,91842,91407,900618
3230,91369,91675,91842,91671,900619
3231,91341,91637,91843,91808,900620
3232,91342,91736,91843,91637,900621
3233,91381,91808,91843,91736,900622
3234,91383,91410,91845,91656,900623
3235,91384,91844,91845,91410,900624
3236,91389,91656,91845,91844,900625
3237,91389,91844,91846,91755,900626
3238,91384,91676,91846,91844,900627
3239,91369,91755,91846,91676,900628
3240,91361,91611,91847,91649,900629
3241,91362,91763,91847,91611,900630
3242,91394,91649,91847,91763,900631
3243,91306,91426,91848,91730,900632
3244,91399,91587,91848,91426,900633
3245,91398,91730,91848,91587,900634
3246,91303,91747,91849,91778,900635
3247,91400,91625,91849,91747,900636
3248,54023,91778,91849,91625,900637
3249,88002,91947,91857,91950,1000001
3250,91947,91889,91948,91857,1000002
3251,91948,91858,91949,91857,1000003
3252,91949,91899,91950,91857,1000004
3253,91861,91951,91862,91954,1000005
3254,91951,91881,91952,91862,1000006
3255,91952,91863,91953,91862,1000007
3256,91953,91946,91954,91862,1000008
3257,88804,88803,91874,91957,1000009
3258,88803,88802,91955,91874,1000010
3259,91955,91875,91956,91874,1000011
3260,91956,91878,91957,91874,1000012
3261,91910,91958,91962,91961,1000013
3262,91958,91886,91959,91962,1000014
3263,91959,91887,91960,91962,1000015
3264,91960,91912,91961,91962,1000016
3265,91910,91963,91966,91958,1000017
3266,91963,91909,91964,91966,1000018
3267,91964,91885,91965,91966,1000019
3268,91965,91886,91958,91966,1000020
3269,91928,91967,91970,91969,1000021
3270,91967,88741,88742,91970,1000022
3271,88742,88743,91968,91970,1000023
3272,91968,91931,91969,91970,1000024
3273,91928,91971,91973,91967,1000025
3274,91971,91929,91972,91973,1000026
3275,91972,88739,88740,91973,1000027
3276,88740,88741,91967,91973,1000028
3277,91899,91974,91977,91976,1000029
3278,91974,89048,89047,91977,1000030
3279,89047,89046,91975,91977,1000031
3280,91975,91852,91976,91977,1000032
3281,89048,91974,91981,91980,1000033
3282,91974,91899,91978,91981,1000034
3283,91978,91900,91979,91981,1000035
3284,91979,91902,91980,91981,1000036
3285,91941,91982,91986,91985,1000037
3286,91982,91943,91983,91986,1000038
3287,91983,91942,91984,91986,1000039
3288,91984,91940,91985,91986,1000040
3289,91941,91987,91990,91982,1000041
3290,91987,91944,91988,91990,1000042
3291,91988,91945,91989,91990,1000043
3292,91989,91943,91982,91990,1000044
3293,88788,91991,91994,88789,1000045
3294,91991,91934,91992,91994,1000046
3295,91992,91936,91993,91994,1000047
3296,91993,88790,88789,91994,1000048
3297,54034,91995,91997,89132,1000049
3298,91995,91851,91996,91997,1000050
3299,91996,88767,88768,91997,1000051
3300,88768,5403,89132,91997,1000052
3301,88790,91993,92000,88791,1000053
3302,91993,91936,91998,92000,1000054
3303,91998,91938,91999,92000,1000055
3304,91999,88792,88791,92000,1000056
3305,91935,92001,92004,92003,1000057
3306,92001,88747,88748,92004,1000058
3307,88748,88749,92002,92004,1000059
3308,92002,91937,92003,92004,1000060
3309,88786,92005,92007,88787,1000061
3310,92005,91932,92006,92007,1000062
3311,92006,91934,91991,92007,1000063
3312,91991,88788,88787,92007,1000064
3313,91937,92002,92010,92009,1000065
3314,92002,88749,88750,92010,1000066
3315,88750,88751,92008,92010,1000067
3316,92008,91939,92009,92010,1000068
3317,34042,92011,92013,92012,1000069
3318,92011,88770,88769,92013,1000070
3319,88769,3404,89061,92013,1000071
3320,89061,89060,92012,92013,1000072
3321,91934,92014,92016,91992,1000073
3322,92014,91935,92003,92016,1000074
3323,92003,91937,92015,92016,1000075
3324,92015,91936,91992,92016,1000076
3325,91936,92015,92018,91998,1000077
3326,92015,91937,92009,92018,1000078
3327,92009,91939,92017,92018,1000079
3328,92017,91938,91998,92018,1000080
3329,91867,92019,92022,92021,1000081
3330,92019,91884,92020,92022,1000082
3331,92020,89148,89149,92022,1000083
3332,89149,89150,92021,92022,1000084
3333,91932,92023,92025,92006,1000085
3334,92023,91933,92024,92025,1000086
3335,92024,91935,92014,92025,1000087
3336,92014,91934,92006,92025,1000088
3337,91850,92026,92029,92028,1000089
3338,92026,88810,88809,92029,1000090
3339,88809,88808,92027,92029,1000091
3340,92027,54041,92028,92029,1000092
3341,91933,92030,92031,92024,1000093
3342,92030,88745,88746,92031,1000094
3343,88746,88747,92001,92031,1000095
3344,92001,91935,92024,92031,1000096
3345,91939,92008,92034,92033,1000097
3346,92008,88751,88752,92034,1000098
3347,88752,88753,92032,92034,1000099
3348,92032,91941,92033,92034,1000100
3349,91938,92017,92036,92035,1000101
3350,92017,91939,92033,92036,1000102
3351,92033,91941,91985,92036,1000103
3352,91985,91940,92035,92036,1000104
3353,91868,92037,92041,92040,1000105
3354,92037,91869,92038,92041,1000106
3355,92038,91883,92039,92041,1000107
3356,92039,91884,92040,92041,1000108
3357,91944,92042,92044,91988,1000109
3358,92042,88755,88756,92044,1000110
3359,88756,88757,92043,92044,1000111
3360,92043,91945,91988,92044,1000112
3361,88763,88764,92047,92046,1000113
3362,88764,88765,92045,92047,1000114
3363,92045,91861,91954,92047,1000115
3364,91954,91946,92046,92047,1000116
3365,88727,88728,92051,92050,1000117
3366,88728,88729,92048,92051,1000118
3367,92048,91856,92049,92051,1000119
3368,92049,91855,92050,92051,1000120
3369,89150,89151,92054,92021,1000121
3370,89151,54042,92052,92054,1000122
3371,92052,91850,92053,92054,1000123
3372,92053,91867,92021,92054,1000124
3373,88792,91999,92056,88793,1000125
3374,91999,91938,92035,92056,1000126
3375,92035,91940,92055,92056,1000127
3376,92055,88794,88793,92056,1000128
3377,88765,88766,92059,92058,1000129
3378,88766,88767,91996,92059,1000130
3379,91996,91851,92057,92059,1000131
3380,92057,54033,92058,92059,1000132
3381,54033,92057,92063,92062,1000133
3382,92057,91851,92060,92063,1000134
3383,92060,91880,92061,92063,1000135
3384,92061,91879,92062,92063,1000136
3385,91942,92064,92065,91984,1000137
3386,92064,88796,88795,92065,1000138
3387,88795,88794,92055,92065,1000139
3388,92055,91940,91984,92065,1000140
3389,91852,91975,92068,92067,1000141
3390,91975,89046,89045,92068,1000142
3391,89045,89044,92066,92068,1000143
3392,92066,91890,92067,92068,1000144
3393,91904,92069,92072,92071,1000145
3394,92069,91917,92070,92072,1000146
3395,92070,88780,88779,92072,1000147
3396,88779,88778,92071,92072,1000148
3397,91870,92073,92076,92075,1000149
3398,92073,91871,92074,92076,1000150
3399,92074,89144,89145,92076,1000151
3400,89145,89146,92075,92076,1000152
3401,88786,88785,92079,92005,1000153
3402,88785,88784,92077,92079,1000154
3403,92077,91930,92078,92079,1000155
3404,92078,91932,92005,92079,1000156
3405,91918,92080,92084,92083,1000157
3406,92080,91928,92081,92084,1000158
3407,92081,91927,92082,92084,1000159
3408,92082,91917,92083,92084,1000160
3409,91905,92085,92087,92086,1000161
3410,92085,91918,92083,92087,1000162
3411,92083,91917,92069,92087,1000163
3412,92069,91904,92086,92087,1000164
3413,88745,92030,92089,88744,1000165
3414,92030,91933,92088,92089,1000166
3415,92088,91931,91968,92089,1000167
3416,91968,88743,88744,92089,1000168
3417,88761,92090,92093,88760,1000169
3418,92090,91863,92091,92093,1000170
3419,92091,91864,92092,92093,1000171
3420,92092,88759,88760,92093,1000172
3421,91910,92094,92097,91963,1000173
3422,92094,91926,92095,92097,1000174
3423,92095,91924,92096,92097,1000175
3424,92096,91909,91963,92097,1000176
3425,91891,92098,92101,92100,1000177
3426,92098,89058,89057,92101,1000178
3427,89057,89056,92099,92101,1000179
3428,92099,91892,92100,92101,1000180
3429,91916,92102,92104,92103,1000181
3430,92102,91904,92071,92104,1000182
3431,92071,88778,88777,92104,1000183
3432,88777,88776,92103,92104,1000184
3433,88800,92105,92107,88801,1000185
3434,92105,91866,92106,92107,1000186
3435,92106,91875,91955,92107,1000187
3436,91955,88802,88801,92107,1000188
3437,91889,92108,92112,92111,1000189
3438,92108,91890,92109,92112,1000190
3439,92109,91888,92110,92112,1000191
3440,92110,91887,92111,92112,1000192
3441,91920,92113,92115,92114,1000193
3442,92113,88737,88738,92115,1000194
3443,88738,88739,91972,92115,1000195
3444,91972,91929,92114,92115,1000196
3445,91888,92109,92118,92117,1000197
3446,92109,91890,92066,92118,1000198
3447,92066,89044,92116,92118,1000199
3448,92116,88102,92117,92118,1000200
3449,88784,88783,92121,92077,1000201
3450,88783,88782,92119,92121,1000202
3451,92119,91927,92120,92121,1000203
3452,92120,91930,92077,92121,1000204
3453,91876,92122,92126,92125,1000205
3454,92122,91872,92123,92126,1000206
3455,92123,91871,92124,92126,1000207
3456,92124,91875,92125,92126,1000208
3457,88806,92127,92129,88807,1000209
3458,92127,91877,92128,92129,1000210
3459,92128,54041,92027,92129,1000211
3460,92027,88808,88807,92129,1000212
3461,54042,89152,92130,92052,1000213
3462,89152,5404,88811,92130,1000214
3463,88811,88810,92026,92130,1000215
3464,92026,91850,92052,92130,1000216
3465,91903,92131,92134,92133,1000217
3466,92131,88731,88732,92134,1000218
3467,88732,88733,92132,92134,1000219
3468,92132,91922,92133,92134,1000220
3469,91887,91959,92136,92111,1000221
3470,91959,91886,92135,92136,1000222
3471,92135,91858,91948,92136,1000223
3472,91948,91889,92111,92136,1000224
3473,91945,92043,92138,92137,1000225
3474,92043,88757,88758,92138,1000226
3475,88758,88759,92092,92138,1000227
3476,92092,91864,92137,92138,1000228
3477,88782,88781,92139,92119,1000229
3478,88781,88780,92070,92139,1000230
3479,92070,91917,92082,92139,1000231
3480,92082,91927,92119,92139,1000232
3481,91880,92140,92143,92142,1000233
3482,92140,89136,89137,92143,1000234
3483,89137,89138,92141,92143,1000235
3484,92141,91882,92142,92143,1000236
3485,91856,92144,92147,92049,1000237
3486,92144,91913,92145,92147,1000238
3487,92145,91888,92146,92147,1000239
3488,92146,91855,92049,92147,1000240
3489,3403,92148,92151,89041,1000241
3490,92148,91853,92149,92151,1000242
3491,92149,34034,92150,92151,1000243
3492,92150,89042,89041,92151,1000244
3493,89054,92152,92154,89055,1000245
3494,92152,91893,92153,92154,1000246
3495,92153,91892,92099,92154,1000247
3496,92099,89056,89055,92154,1000248
3497,91915,92155,92157,92156,1000249
3498,92155,91916,92103,92157,1000250
3499,92103,88776,88775,92157,1000251
3500,88775,88774,92156,92157,1000252
3501,91911,92158,92162,92161,1000253
3502,92158,88103,92159,92162,1000254
3503,92159,91922,92160,92162,1000255
3504,92160,91925,92161,92162,1000256
3505,91856,92163,92165,92144,1000257
3506,92163,88103,92158,92165,1000258
3507,92158,91911,92164,92165,1000259
3508,92164,91913,92144,92165,1000260
3509,91880,92060,92167,92166,1000261
3510,92060,91851,91995,92167,1000262
3511,91995,54034,89133,92167,1000263
3512,89133,89134,92166,92167,1000264
3513,91912,91960,92169,92168,1000265
3514,91960,91887,92110,92169,1000266
3515,92110,91888,92145,92169,1000267
3516,92145,91913,92168,92169,1000268
3517,91863,91952,92173,92172,1000269
3518,91952,91881,92170,92173,1000270
3519,92170,89140,92171,92173,1000271
3520,92171,91873,92172,92173,1000272
3521,91925,92174,92178,92177,1000273
3522,92174,91921,92175,92178,1000274
3523,92175,91920,92176,92178,1000275
3524,92176,91926,92177,92178,1000276
3525,91905,92086,92181,92180,1000277
3526,92086,91904,92102,92181,1000278
3527,92102,91916,92179,92181,1000279
3528,92179,91894,92180,92181,1000280
3529,91900,91978,92184,92183,1000281
3530,91978,91899,91949,92184,1000282
3531,91949,91858,92182,92184,1000283
3532,92182,91901,92183,92184,1000284
3533,89052,92185,92187,89053,1000285
3534,92185,91894,92186,92187,1000286
3535,92186,91893,92152,92187,1000287
3536,92152,89054,89053,92187,1000288
3537,91884,92019,92190,92040,1000289
3538,92019,91867,92188,92190,1000290
3539,92188,54041,92189,92190,1000291
3540,92189,91868,92040,92190,1000292
3541,91914,92191,92193,92192,1000293
3542,92191,91915,92156,92193,1000294
3543,92156,88774,88773,92193,1000295
3544,88773,88772,92192,92193,1000296
3545,91942,91983,92196,92195,1000297
3546,91983,91943,91989,92196,1000298
3547,91989,91945,92194,92196,1000299
3548,92194,91866,92195,92196,1000300
3549,88755,92042,92197,88754,1000301
3550,92042,91944,91987,92197,1000302
3551,91987,91941,92032,92197,1000303
3552,92032,88753,88754,92197,1000304
3553,91877,92127,92199,92198,1000305
3554,92127,88806,88805,92199,1000306
3555,88805,88804,91957,92199,1000307
3556,91957,91878,92198,92199,1000308
3557,91918,92200,92202,92080,1000309
3558,92200,91919,92201,92202,1000310
3559,92201,91929,91971,92202,1000311
3560,91971,91928,92080,92202,1000312
3561,88102,92116,92204,92203,1000313
3562,92116,89044,89043,92204,1000314
3563,89043,89042,92150,92204,1000315
3564,92150,34034,92203,92204,1000316
3565,91897,92205,92209,92208,1000317
3566,92205,91901,92206,92209,1000318
3567,92206,91860,92207,92209,1000319
3568,92207,91898,92208,92209,1000320
3569,91860,92210,92213,92212,1000321
3570,92210,91859,92211,92213,1000322
3571,92211,91886,91965,92213,1000323
3572,91965,91885,92212,92213,1000324
3573,88731,92131,92215,88730,1000325
3574,92131,91903,92214,92215,1000326
3575,92214,91856,92048,92215,1000327
3576,92048,88729,88730,92215,1000328
3577,91906,92216,92219,92218,1000329
3578,92216,91897,92208,92219,1000330
3579,92208,91898,92217,92219,1000331
3580,92217,91907,92218,92219,1000332
3581,91896,92220,92224,92223,1000333
3582,92220,91895,92221,92224,1000334
3583,92221,89050,92222,92224,1000335
3584,92222,91902,92223,92224,1000336
3585,34042,92225,92226,92011,1000337
3586,92225,91914,92192,92226,1000338
3587,92192,88772,88771,92226,1000339
3588,88771,88770,92011,92226,1000340
3589,89140,89141,92229,92171,1000341
3590,89141,89142,92227,92229,1000342
3591,92227,91872,92228,92229,1000343
3592,92228,91873,92171,92229,1000344
3593,88800,88799,92231,92105,1000345
3594,88799,88798,92230,92231,1000346
3595,92230,91942,92195,92231,1000347
3596,92195,91866,92105,92231,1000348
3597,88735,88736,92233,92232,1000349
3598,88736,88737,92113,92233,1000350
3599,92113,91920,92175,92233,1000351
3600,92175,91921,92232,92233,1000352
3601,88727,92050,92237,92236,1000353
3602,92050,91855,92234,92237,1000354
3603,92234,88102,92235,92237,1000355
3604,92235,91854,92236,92237,1000356
3605,91880,92142,92240,92061,1000357
3606,92142,91882,92238,92240,1000358
3607,92238,91881,92239,92240,1000359
3608,92239,91879,92061,92240,1000360
3609,91908,92241,92244,92243,1000361
3610,92241,88003,92242,92244,1000362
3611,92242,91885,91964,92244,1000363
3612,91964,91909,92243,92244,1000364
3613,91891,92245,92246,92098,1000365
3614,92245,34042,92012,92246,1000366
3615,92012,89060,89059,92246,1000367
3616,89059,89058,92098,92246,1000368
3617,91930,92120,92248,92247,1000369
3618,92120,91927,92081,92248,1000370
3619,92081,91928,91969,92248,1000371
3620,91969,91931,92247,92248,1000372
3621,91922,92132,92250,92249,1000373
3622,92132,88733,88734,92250,1000374
3623,88734,88735,92232,92250,1000375
3624,92232,91921,92249,92250,1000376
3625,91884,92039,92252,92020,1000377
3626,92039,91883,92251,92252,1000378
3627,92251,89146,89147,92252,1000379
3628,89147,89148,92020,92252,1000380
3629,91906,92253,92256,92255,1000381
3630,92253,91905,92254,92256,1000382
3631,92254,91895,92220,92256,1000383
3632,92220,91896,92255,92256,1000384
3633,91932,92078,92257,92023,1000385
3634,92078,91930,92247,92257,1000386
3635,92247,91931,92088,92257,1000387
3636,92088,91933,92023,92257,1000388
3637,91913,92164,92259,92168,1000389
3638,92164,91911,92258,92259,1000390
3639,92258,91910,91961,92259,1000391
3640,91961,91912,92168,92259,1000392
3641,91892,92153,92262,92261,1000393
3642,92153,91893,92260,92262,1000394
3643,92260,91916,92155,92262,1000395
3644,92155,91915,92261,92262,1000396
3645,91906,92218,92266,92265,1000397
3646,92218,91907,92263,92266,1000398
3647,92263,91923,92264,92266,1000399
3648,92264,91919,92265,92266,1000400
3649,91923,92267,92268,92264,1000401
3650,92267,91920,92114,92268,1000402
3651,92114,91929,92201,92268,1000403
3652,92201,91919,92264,92268,1000404
3653,89142,89143,92269,92227,1000405
3654,89143,89144,92074,92269,1000406
3655,92074,91871,92123,92269,1000407
3656,92123,91872,92227,92269,1000408
3657,91853,92270,92272,92271,1000409
3658,92270,88725,88726,92272,1000410
3659,88726,88727,92236,92272,1000411
3660,92236,91854,92271,92272,1000412
3661,91866,92273,92275,92106,1000413
3662,92273,91865,92274,92275,1000414
3663,92274,91876,92125,92275,1000415
3664,92125,91875,92106,92275,1000416
3665,91863,92172,92278,92091,1000417
3666,92172,91873,92276,92278,1000418
3667,92276,91876,92277,92278,1000419
3668,92277,91864,92091,92278,1000420
3669,88003,92241,92281,92280,1000421
3670,92241,91908,92279,92281,1000422
3671,92279,91907,92217,92281,1000423
3672,92217,91898,92280,92281,1000424
3673,91875,92124,92283,91956,1000425
3674,92124,91871,92073,92283,1000426
3675,92073,91870,92282,92283,1000427
3676,92282,91878,91956,92283,1000428
3677,91911,92161,92284,92258,1000429
3678,92161,91925,92177,92284,1000430
3679,92177,91926,92094,92284,1000431
3680,92094,91910,92258,92284,1000432
3681,88763,92046,92285,88762,1000433
3682,92046,91946,91953,92285,1000434
3683,91953,91863,92090,92285,1000435
3684,92090,88761,88762,92285,1000436
3685,91905,92253,92286,92085,1000437
3686,92253,91906,92265,92286,1000438
3687,92265,91919,92200,92286,1000439
3688,92200,91918,92085,92286,1000440
3689,89052,92287,92288,92185,1000441
3690,92287,91895,92254,92288,1000442
3691,92254,91905,92180,92288,1000443
3692,92180,91894,92185,92288,1000444
3693,91892,92261,92290,92100,1000445
3694,92261,91915,92191,92290,1000446
3695,92191,91914,92289,92290,1000447
3696,92289,91891,92100,92290,1000448
3697,91858,92291,92292,92182,1000449
3698,92291,91859,92210,92292,1000450
3699,92210,91860,92206,92292,1000451
3700,92206,91901,92182,92292,1000452
3701,91908,92293,92295,92279,1000453
3702,92293,91924,92294,92295,1000454
3703,92294,91923,92263,92295,1000455
3704,92263,91907,92279,92295,1000456
3705,91876,92274,92297,92277,1000457
3706,92274,91865,92296,92297,1000458
3707,92296,91945,92137,92297,1000459
3708,92137,91864,92277,92297,1000460
3709,91885,92242,92298,92212,1000461
3710,92242,88003,92280,92298,1000462
3711,92280,91898,92207,92298,1000463
3712,92207,91860,92212,92298,1000464
3713,91897,92299,92301,92300,1000465
3714,92299,91896,92223,92301,1000466
3715,92223,91902,91979,92301,1000467
3716,91979,91900,92300,92301,1000468
3717,91870,92302,92304,92282,1000469
3718,92302,91869,92303,92304,1000470
3719,92303,91877,92198,92304,1000471
3720,92198,91878,92282,92304,1000472
3721,91869,92037,92305,92303,1000473
3722,92037,91868,92189,92305,1000474
3723,92189,54041,92128,92305,1000475
3724,92128,91877,92303,92305,1000476
3725,91920,92267,92306,92176,1000477
3726,92267,91923,92294,92306,1000478
3727,92294,91924,92095,92306,1000479
3728,92095,91926,92176,92306,1000480
3729,89138,89139,92307,92141,1000481
3730,89139,89140,92170,92307,1000482
3731,92170,91881,92238,92307,1000483
3732,92238,91882,92141,92307,1000484
3733,91853,92271,92308,92149,1000485
3734,92271,91854,92235,92308,1000486
3735,92235,88102,92203,92308,1000487
3736,92203,34034,92149,92308,1000488
3737,91856,92214,92309,92163,1000489
3738,92214,91903,92133,92309,1000490
3739,92133,91922,92159,92309,1000491
3740,92159,88103,92163,92309,1000492
3741,54033,92062,92311,92310,1000493
3742,92062,91879,92239,92311,1000494
3743,92239,91881,91951,92311,1000495
3744,91951,91861,92310,92311,1000496
3745,54041,92188,92312,92028,1000497
3746,91867,92053,92312,92188,1000498
3747,91850,92028,92312,92053,1000499
3748,91872,92122,92313,92228,1000500
3749,91876,92276,92313,92122,1000501
3750,91873,92228,92313,92276,1000502
3751,89136,92140,92314,89135,1000503
3752,91880,92166,92314,92140,1000504
3753,89134,89135,92314,92166,1000505
3754,91869,92302,92316,92038,1000506
3755,91870,92315,92316,92302,1000507
3756,91883,92038,92316,92315,1000508
3757,91883,92315,92317,92251,1000509
3758,91870,92075,92317,92315,1000510
3759,89146,92251,92317,92075,1000511
3760,91859,92291,91858,92135,1000512
3761,92135,91886,92211,91859,1000513
3762,91889,91947,92319,92108,1000514
3763,88002,92318,92319,91947,1000515
3764,91890,92108,92319,92318,1000516
3765,91852,92067,92321,92320,1000517
3766,91890,92318,92321,92067,1000518
3767,88002,92320,92321,92318,1000519
3768,91901,92205,92322,92183,1000520
3769,91897,92300,92322,92205,1000521
3770,91900,92183,92322,92300,1000522
3771,88002,91950,92323,92320,1000523
3772,91899,91976,92323,91950,1000524
3773,91852,92320,92323,91976,1000525
3774,89050,89049,92324,92222,1000526
3775,89048,91980,92324,89049,1000527
3776,91902,92222,92324,91980,1000528
3777,89050,92221,92325,89051,1000529
3778,91895,92287,92325,92221,1000530
3779,89052,89051,92325,92287,1000531
3780,3403,88724,92326,92148,1000532
3781,88725,92270,92326,88724,1000533
3782,91853,92148,92326,92270,1000534
3783,91888,92117,92327,92146,1000535
3784,88102,92234,92327,92117,1000536
3785,91855,92146,92327,92234,1000537
3786,91891,92289,92328,92245,1000538
3787,91914,92225,92328,92289,1000539
3788,34042,92245,92328,92225,1000540
3789,91894,92179,92329,92186,1000541
3790,91916,92260,92329,92179,1000542
3791,91893,92186,92329,92260,1000543
3792,91896,92299,92330,92255,1000544
3793,91897,92216,92330,92299,1000545
3794,91906,92255,92330,92216,1000546
3795,91921,92174,92331,92249,1000547
3796,91925,92160,92331,92174,1000548
3797,91922,92249,92331,92160,1000549
3798,91908,92243,92332,92293,1000550
3799,91909,92096,92332,92243,1000551
3800,91924,92293,92332,92096,1000552
3801,88796,92064,92333,88797,1000553
3802,91942,92230,92333,92064,1000554
3803,88798,88797,92333,92230,1000555
3804,91865,92273,91866,92194,1000556
3805,92194,91945,92296,91865,1000557
3806,54033,92310,92334,92058,1000558
3807,91861,92045,92334,92310,1000559
3808,88765,92058,92334,92045,1000560
3809,3404,88769,92353,89062,1100001
3810,88769,88770,92351,92353,1100002
3811,92351,34044,92352,92353,1100003
3812,92352,89063,89062,92353,1100004
3813,88802,88803,92356,92355,1100005
3814,88803,88804,92354,92356,1100006
3815,92354,88847,88846,92356,1100007
3816,88846,88845,92355,92356,1100008
3817,88802,92355,92358,88801,1100009
3818,92355,88845,88844,92358,1100010
3819,88844,88843,92357,92358,1100011
3820,92357,88800,88801,92358,1100012
3821,88817,88816,92362,92361,1100013
3822,88816,88815,92359,92362,1100014
3823,92359,92340,92360,92362,1100015
3824,92360,92343,92361,92362,1100016
3825,92339,92363,92366,92365,1100017
3826,92363,92335,92364,92366,1100018
3827,92364,54044,89154,92366,1100019
3828,89154,89155,92365,92366,1100020
3829,88778,88779,92369,92368,1100021
3830,88779,88780,92367,92369,1100022
3831,92367,88825,88824,92369,1100023
3832,88824,88823,92368,92369,1100024
3833,92335,92370,92373,92372,1100025
3834,92370,54043,92371,92373,1100026
3835,92371,88808,88809,92373,1100027
3836,88809,88810,92372,92373,1100028
3837,88800,92357,92375,88799,1100029
3838,92357,88843,88842,92375,1100030
3839,88842,88841,92374,92375,1100031
3840,92374,88798,88799,92375,1100032
3841,54044,92364,92376,89153,1100033
3842,92364,92335,92372,92376,1100034
3843,92372,88810,88811,92376,1100035
3844,88811,5404,89153,92376,1100036
3845,88780,88781,92378,92367,1100037
3846,88781,88782,92377,92378,1100038
3847,92377,88827,88826,92378,1100039
3848,88826,88825,92367,92378,1100040
3849,88817,92361,92381,88818,1100041
3850,92361,92343,92379,92381,1100042
3851,92379,92346,92380,92381,1100043
3852,92380,88819,88818,92381,1100044
3853,88839,92382,92383,88840,1100045
3854,92382,88796,88797,92383,1100046
3855,88797,88798,92374,92383,1100047
3856,92374,88841,88840,92383,1100048
3857,89063,92352,92386,89064,1100049
3858,92352,34044,92384,92386,1100050
3859,92384,92342,92385,92386,1100051
3860,92385,89065,89064,92386,1100052
3861,92340,92387,92390,92389,1100053
3862,92387,89069,89068,92390,1100054
3863,89068,89067,92388,92390,1100055
3864,92388,92341,92389,92390,1100056
3865,89155,89156,92393,92365,1100057
3866,89156,89157,92391,92393,1100058
3867,92391,92338,92392,92393,1100059
3868,92392,92339,92365,92393,1100060
3869,88782,88783,92395,92377,1100061
3870,88783,88784,92394,92395,1100062
3871,92394,88829,88828,92395,1100063
3872,88828,88827,92377,92395,1100064
3873,3405,89070,92397,88812,1100065
3874,89070,89069,92387,92397,1100066
3875,92387,92340,92396,92397,1100067
3876,92396,88813,88812,92397,1100068
3877,88770,88771,92400,92351,1100069
3878,88771,88772,92398,92400,1100070
3879,92398,92345,92399,92400,1100071
3880,92399,34044,92351,92400,1100072
3881,88837,92401,92402,88838,1100073
3882,92401,88794,88795,92402,1100074
3883,88795,88796,92382,92402,1100075
3884,92382,88839,88838,92402,1100076
3885,92339,92403,92407,92406,1100077
3886,92403,92336,92404,92407,1100078
3887,92404,92350,92405,92407,1100079
3888,92405,54043,92406,92407,1100080
3889,5405,88852,92410,89160,1100081
3890,88852,88851,92408,92410,1100082
3891,92408,92338,92409,92410,1100083
3892,92409,89159,89160,92410,1100084
3893,92337,92411,92413,92412,1100085
3894,92411,92338,92408,92413,1100086
3895,92408,88851,88850,92413,1100087
3896,88850,88849,92412,92413,1100088
3897,88784,88785,92415,92394,1100089
